Year,Age,Gender_num,qx,Gender,GDP_Per_Capita,Inflation_Rate,Healthcare_GDP_Pct,PM25_Exposure,Alcohol_Per_Capita,Unemp_Rate
2000,58,0,0.00785,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,8
2001,58,0,0.00698,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,8.6
2002,58,0,0.00809,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,8.2
2003,58,0,0.00783,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,12
2004,58,0,0.00891,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,10.7
2005,58,0,0.00906,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,6.5
2006,58,0,0.00792,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,5.1
2007,58,0,0.00929,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,3.4
2008,58,0,0.00924,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,4.6
2009,58,0,0.00777,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,8.8
2010,58,0,0.0076,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,12.1
2011,58,0,0.00701,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,11
2012,58,0,0.00639,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,10.5
2013,58,0,0.00685,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,8.7
2014,58,0,0.00755,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,7.9
2015,58,0,0.00601,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,7.1
2016,58,0,0.00687,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,6.5
2017,58,0,0.00504,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,6.4
2018,58,0,0.00541,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,6.9
2019,58,0,0.00527,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,6.8
2020,58,0,0.00514,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,9.1
2021,58,0,0.00632,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,7.7
2022,58,0,0.00531,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,6.6
2023,58,0,0.00493,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,7.2
2024,58,0,0.00383,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,7.2
2000,59,0,0.00716,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,8
2001,59,0,0.00825,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,8.6
2002,59,0,0.0082,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,8.2
2003,59,0,0.00881,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,12
2004,59,0,0.00792,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,10.7
2005,59,0,0.01004,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,6.5
2006,59,0,0.00956,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,5.1
2007,59,0,0.00942,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,3.4
2008,59,0,0.01064,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,4.6
2009,59,0,0.00845,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,8.8
2010,59,0,0.00811,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,12.1
2011,59,0,0.00758,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,11
2012,59,0,0.00834,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,10.5
2013,59,0,0.00648,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,8.7
2014,59,0,0.00713,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,7.9
2015,59,0,0.00703,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,7.1
2016,59,0,0.00736,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,6.5
2017,59,0,0.00561,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,6.4
2018,59,0,0.00613,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,6.9
2019,59,0,0.00634,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,6.8
2020,59,0,0.0062,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,9.1
2021,59,0,0.00764,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,7.7
2022,59,0,0.00637,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,6.6
2023,59,0,0.00589,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,7.2
2024,59,0,0.00608,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,7.2
2000,60,0,0.00862,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,8
2001,60,0,0.00807,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,8.6
2002,60,0,0.00956,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,8.2
2003,60,0,0.00966,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,12
2004,60,0,0.00892,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,10.7
2005,60,0,0.0094,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,6.5
2006,60,0,0.01111,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,5.1
2007,60,0,0.01092,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,3.4
2008,60,0,0.0089,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,4.6
2009,60,0,0.01007,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,8.8
2010,60,0,0.00877,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,12.1
2011,60,0,0.00862,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,11
2012,60,0,0.00779,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,10.5
2013,60,0,0.00814,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,8.7
2014,60,0,0.00718,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,7.9
2015,60,0,0.00718,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,7.1
2016,60,0,0.00665,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,6.5
2017,60,0,0.00563,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,6.4
2018,60,0,0.00636,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,6.9
2019,60,0,0.00623,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,6.8
2020,60,0,0.00725,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,9.1
2021,60,0,0.00797,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,7.7
2022,60,0,0.00626,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,6.6
2023,60,0,0.00658,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,7.2
2024,60,0,0.00626,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,7.2
2000,61,0,0.00968,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,8
2001,61,0,0.00954,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,8.6
2002,61,0,0.01037,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,8.2
2003,61,0,0.00968,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,12
2004,61,0,0.00975,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,10.7
2005,61,0,0.00856,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,6.5
2006,61,0,0.01075,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,5.1
2007,61,0,0.01187,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,3.4
2008,61,0,0.00985,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,4.6
2009,61,0,0.00976,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,8.8
2010,61,0,0.00984,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,12.1
2011,61,0,0.00972,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,11
2012,61,0,0.00746,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,10.5
2013,61,0,0.00953,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,8.7
2014,61,0,0.00839,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,7.9
2015,61,0,0.00883,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,7.1
2016,61,0,0.00919,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,6.5
2017,61,0,0.00684,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,6.4
2018,61,0,0.00777,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,6.9
2019,61,0,0.00707,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,6.8
2020,61,0,0.008,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,9.1
2021,61,0,0.00941,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,7.7
2022,61,0,0.00771,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,6.6
2023,61,0,0.00602,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,7.2
2024,61,0,0.00686,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,7.2
2000,62,0,0.0106,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,8
2001,62,0,0.00855,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,8.6
2002,62,0,0.00968,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,8.2
2003,62,0,0.01027,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,12
2004,62,0,0.01091,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,10.7
2005,62,0,0.01104,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,6.5
2006,62,0,0.01093,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,5.1
2007,62,0,0.01072,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,3.4
2008,62,0,0.0124,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,4.6
2009,62,0,0.01026,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,8.8
2010,62,0,0.00916,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,12.1
2011,62,0,0.00905,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,11
2012,62,0,0.00879,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,10.5
2013,62,0,0.00921,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,8.7
2014,62,0,0.00904,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,7.9
2015,62,0,0.00933,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,7.1
2016,62,0,0.00936,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,6.5
2017,62,0,0.0085,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,6.4
2018,62,0,0.00716,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,6.9
2019,62,0,0.00749,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,6.8
2020,62,0,0.00769,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,9.1
2021,62,0,0.0087,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,7.7
2022,62,0,0.0069,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,6.6
2023,62,0,0.00672,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,7.2
2024,62,0,0.00769,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,7.2
2000,63,0,0.01015,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,8
2001,63,0,0.00994,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,8.6
2002,63,0,0.01103,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,8.2
2003,63,0,0.01019,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,12
2004,63,0,0.01138,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,10.7
2005,63,0,0.01101,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,6.5
2006,63,0,0.01212,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,5.1
2007,63,0,0.01297,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,3.4
2008,63,0,0.01143,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,4.6
2009,63,0,0.01031,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,8.8
2010,63,0,0.00962,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,12.1
2011,63,0,0.00914,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,11
2012,63,0,0.00976,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,10.5
2013,63,0,0.01006,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,8.7
2014,63,0,0.00876,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,7.9
2015,63,0,0.00909,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,7.1
2016,63,0,0.00835,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,6.5
2017,63,0,0.00864,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,6.4
2018,63,0,0.01027,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,6.9
2019,63,0,0.0091,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,6.8
2020,63,0,0.00911,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,9.1
2021,63,0,0.01009,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,7.7
2022,63,0,0.00871,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,6.6
2023,63,0,0.00835,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,7.2
2024,63,0,0.00731,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,7.2
2000,64,0,0.01015,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,8
2001,64,0,0.01172,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,8.6
2002,64,0,0.01078,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,8.2
2003,64,0,0.01125,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,12
2004,64,0,0.0129,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,10.7
2005,64,0,0.0128,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,6.5
2006,64,0,0.01283,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,5.1
2007,64,0,0.01221,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,3.4
2008,64,0,0.01281,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,4.6
2009,64,0,0.01256,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,8.8
2010,64,0,0.01204,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,12.1
2011,64,0,0.01144,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,11
2012,64,0,0.01051,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,10.5
2013,64,0,0.0108,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,8.7
2014,64,0,0.01024,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,7.9
2015,64,0,0.01044,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,7.1
2016,64,0,0.00971,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,6.5
2017,64,0,0.00909,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,6.4
2018,64,0,0.00902,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,6.9
2019,64,0,0.00935,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,6.8
2020,64,0,0.01084,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,9.1
2021,64,0,0.01224,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,7.7
2022,64,0,0.01062,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,6.6
2023,64,0,0.0073,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,7.2
2024,64,0,0.00845,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,7.2
2000,65,0,0.01309,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,14.3
2001,65,0,0.01249,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,14.9
2002,65,0,0.01262,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,13
2003,65,0,0.01221,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,12.2
2004,65,0,0.01196,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,11.4
2005,65,0,0.01182,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,8.6
2006,65,0,0.01528,Female,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,6.62,5.7
2007,65,0,0.01318,Female,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,6.81,4.4
2008,65,0,0.01308,Female,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,6.74,5.7
2009,65,0,0.01161,Female,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,6.47,10.7
2010,65,0,0.01138,Female,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,6.6,14.7
2011,65,0,0.01114,Female,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,6.87,13.2
2012,65,0,0.01134,Female,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,7.26,11.8
2013,65,0,0.01035,Female,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,7.25,10.6
2014,65,0,0.01148,Female,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,6.95,9.4
2015,65,0,0.01178,Female,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,6.56,8.4
2016,65,0,0.01075,Female,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,6.01,6.8
2017,65,0,0.01119,Female,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,5.64,5.9
2018,65,0,0.01087,Female,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,5.39,5.6
2019,65,0,0.01181,Female,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,5.39,5.7
2020,65,0,0.01175,Female,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,5.5,8
2021,65,0,0.01295,Female,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,5.5,6.9
2022,65,0,0.01166,Female,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,5.5,5.7
2023,65,0,0.01058,Female,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,5.5,6.6
2024,65,0,0.01057,Female,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,5.5,6.8
2000,66,0,0.01394,Female,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,5.42,14.3
2001,66,0,0.01374,Female,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,5.42,14.9
2002,66,0,0.01494,Female,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,5.62,13
2003,66,0,0.01241,Female,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,5.89,12.2
2004,66,0,0.01289,Female,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,6.1,11.4
2005,66,0,0.0132,Female,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,6.39,8.6
